timestamp,session_id,level_number,value
1770301011.484,270,4,"(558.0, 63.0)"
1770301011.495,270,4,"(558.0, 63.0)"
1770301011.508,270,4,"(558.0, 63.0)"
1770301011.519,270,4,"(558.0, 63.0)"
1770301011.53,270,4,"(558.0, 63.0)"
1770301011.542,270,4,"(558.0, 63.0)"
1770301011.552,270,4,"(558.0, 63.0)"
1770301011.562,270,4,"(558.0, 63.0)"
1770301011.573,270,4,"(558.0, 63.0)"
1770301011.583,270,4,"(558.0, 63.0)"
1770301011.594,270,4,"(558.0, 63.0)"
1770301011.604,270,4,"(558.0, 63.0)"
1770301011.615,270,4,"(558.0, 63.0)"
1770301011.626,270,4,"(558.0, 63.0)"
1770301011.637,270,4,"(558.0, 63.0)"
1770301011.647,270,4,"(558.0, 63.0)"
1770301011.659,270,4,"(558.0, 63.0)"
1770301011.669,270,4,"(558.0, 63.0)"
1770301011.68,270,4,"(558.0, 63.0)"
1770301011.691,270,4,"(558.0, 63.0)"
1770301011.702,270,4,"(558.0, 63.0)"
1770301011.713,270,4,"(558.0, 63.0)"
1770301011.724,270,4,"(558.0, 63.0)"
1770301011.734,270,4,"(558.0, 63.0)"
1770301011.745,270,4,"(558.0, 63.0)"
1770301011.756,270,4,"(558.0, 63.0)"
1770301011.766,270,4,"(558.0, 63.0)"
1770301011.777,270,4,"(558.0, 63.0)"
1770301011.79,270,4,"(558.0, 63.0)"
1770301011.801,270,4,"(558.0, 63.0)"
1770301011.812,270,4,"(558.0, 63.0)"
1770301011.824,270,4,"(558.0, 63.0)"
1770301011.834,270,4,"(558.0, 63.0)"
1770301011.845,270,4,"(558.0, 63.0)"
1770301011.856,270,4,"(558.0, 63.0)"
1770301011.866,270,4,"(558.0, 63.0)"
1770301011.877,270,4,"(558.0, 63.0)"
1770301011.887,270,4,"(558.0, 63.0)"
1770301011.898,270,4,"(558.0, 63.0)"
1770301011.909,270,4,"(558.0, 63.0)"
1770301011.92,270,4,"(558.0, 63.0)"
1770301011.93,270,4,"(558.0, 63.0)"
1770301011.941,270,4,"(558.0, 63.0)"
1770301011.952,270,4,"(558.0, 63.0)"
1770301011.962,270,4,"(558.0, 63.0)"
1770301011.973,270,4,"(558.0, 63.0)"
1770301011.984,270,4,"(558.0, 63.0)"
1770301011.994,270,4,"(558.0, 63.0)"
1770301012.004,270,4,"(558.0, 63.0)"
1770301012.015,270,4,"(558.0, 63.0)"
1770301012.025,270,4,"(558.0, 63.0)"
1770301012.035,270,4,"(558.0, 79.0)"
1770301012.046,270,4,"(558.0, 95.0)"
1770301012.057,270,4,"(558.0, 95.0)"
1770301012.067,270,4,"(558.0, 79.0)"
1770301012.078,270,4,"(558.0, 79.0)"
1770301012.088,270,4,"(558.0, 63.0)"
1770301012.099,270,4,"(558.0, 63.0)"
1770301024.514,270,1,"(558.0, 0.0)"
1770301024.525,270,1,"(558.0, 0.0)"
1770301024.537,270,1,"(558.0, 0.0)"
1770301024.547,270,1,"(558.0, 0.0)"
1770301024.558,270,1,"(558.0, 0.0)"
1770301024.568,270,1,"(558.0, 0.0)"
1770301024.579,270,1,"(558.0, 0.0)"
1770301024.589,270,1,"(558.0, 0.0)"
1770301024.6,270,1,"(558.0, 0.0)"
1770301024.611,270,1,"(558.0, 0.0)"
1770301024.621,270,1,"(558.0, 0.0)"
1770301024.632,270,1,"(558.0, 0.0)"
1770301024.643,270,1,"(558.0, 0.0)"
1770301024.654,270,1,"(558.0, 0.0)"
1770301024.665,270,1,"(558.0, 0.0)"
1770301024.675,270,1,"(558.0, 0.0)"
1770301024.686,270,1,"(558.0, 0.0)"
1770301024.696,270,1,"(558.0, 0.0)"
1770301024.706,270,1,"(558.0, 0.0)"
1770301024.717,270,1,"(558.0, 0.0)"
1770301024.728,270,1,"(558.0, 0.0)"
1770301024.738,270,1,"(558.0, 0.0)"
1770301024.748,270,1,"(558.0, 0.0)"
1770301024.759,270,1,"(558.0, 0.0)"
1770301024.769,270,1,"(558.0, 0.0)"
1770301024.78,270,1,"(558.0, 0.0)"
1770301024.79,270,1,"(558.0, 0.0)"
1770301024.801,270,1,"(558.0, 0.0)"
1770301024.811,270,1,"(558.0, 0.0)"
1770301024.822,270,1,"(558.0, 0.0)"
1770301024.834,270,1,"(558.0, 0.0)"
1770301024.846,270,1,"(558.0, 0.0)"
1770301024.856,270,1,"(558.0, 0.0)"
1770301024.867,270,1,"(558.0, 0.0)"
1770301024.879,270,1,"(558.0, 0.0)"
1770301024.89,270,1,"(558.0, 0.0)"
1770301024.9,270,1,"(558.0, 0.0)"
1770301024.911,270,1,"(558.0, 0.0)"
1770301024.922,270,1,"(558.0, 0.0)"
1770301024.932,270,1,"(558.0, 0.0)"
1770301024.942,270,1,"(558.0, 0.0)"
1770301024.952,270,1,"(558.0, 0.0)"
1770301024.963,270,1,"(558.0, 0.0)"
1770301024.975,270,1,"(558.0, 0.0)"
1770301024.986,270,1,"(558.0, 0.0)"
1770301024.996,270,1,"(558.0, 0.0)"
1770301025.008,270,1,"(558.0, 0.0)"
1770301025.018,270,1,"(558.0, 0.0)"
1770301025.029,270,1,"(558.0, 0.0)"
1770301025.04,270,1,"(558.0, 0.0)"
1770301025.051,270,1,"(558.0, 0.0)"
1770301025.062,270,1,"(558.0, 0.0)"
1770301025.072,270,1,"(558.0, 0.0)"
1770301025.083,270,1,"(558.0, 0.0)"
1770301025.093,270,1,"(558.0, 0.0)"
1770301025.105,270,1,"(558.0, 0.0)"
1770301025.115,270,1,"(558.0, 0.0)"
1770301025.126,270,1,"(558.0, 0.0)"
1770301025.137,270,1,"(558.0, 0.0)"
1770301025.149,270,1,"(558.0, 0.0)"
1770301025.16,270,1,"(558.0, 0.0)"
1770301025.17,270,1,"(558.0, 0.0)"
1770301025.183,270,1,"(558.0, 0.0)"
1770301025.193,270,1,"(558.0, 0.0)"
1770301025.203,270,1,"(558.0, 0.0)"
